Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-14DAQ-1726_H7GCE.1_trimmed_read1	GTEX-14DAQ-1726_H7GCE.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1372251.0	0.0	55-76	48.0	61.92174644504574	75.75025268700843	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCE.1_trimmed_read2	GTEX-14DAQ-1726_H7GCE.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1372251.0	0.0	55-76	48.0	61.66940751127048	75.77790141890951	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCE.2_trimmed_read1	GTEX-14DAQ-1726_H7GCE.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1348570.0	0.0	55-76	48.0	62.04509953723135	75.74113023424813	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCE.2_trimmed_read2	GTEX-14DAQ-1726_H7GCE.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1348570.0	0.0	55-76	48.0	62.06928917987236	75.75809932002046	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCW.1_trimmed_read1	GTEX-14DAQ-1726_H7GCW.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1403031.0	0.0	55-75	48.0	64.23274597661496	74.69395116715168	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCW.1_trimmed_read2	GTEX-14DAQ-1726_H7GCW.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1403031.0	0.0	55-76	49.0	62.2545505992227	75.74151675907375	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCW.2_trimmed_read1	GTEX-14DAQ-1726_H7GCW.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1365535.0	0.0	55-75	48.0	64.48002479821827	74.68641082066736	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCW.2_trimmed_read2	GTEX-14DAQ-1726_H7GCW.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1365535.0	0.0	55-76	49.0	62.518002640095126	75.70772188189977	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCY.1_trimmed_read1	GTEX-14DAQ-1726_H7GCY.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1385263.0	0.0	55-75	48.0	64.06379709848873	74.69361269304096	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCY.1_trimmed_read2	GTEX-14DAQ-1726_H7GCY.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1385263.0	0.0	55-76	49.0	62.00580664829511	75.78905160969433	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCY.2_trimmed_read1	GTEX-14DAQ-1726_H7GCY.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1334888.0	0.0	55-76	49.0	62.429244565030004	75.78508084573387	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GCY.2_trimmed_read2	GTEX-14DAQ-1726_H7GCY.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1334888.0	0.0	55-76	49.0	62.323643999327196	75.78133146750888	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GDV.1_trimmed_read1	GTEX-14DAQ-1726_H7GDV.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1131249.0	0.0	55-76	48.0	63.32064954445313	75.84330859077002	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GDV.1_trimmed_read2	GTEX-14DAQ-1726_H7GDV.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1131249.0	0.0	55-76	49.0	63.32720180517833	75.81596359422196	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GDV.2_trimmed_read1	GTEX-14DAQ-1726_H7GDV.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1276813.0	0.0	55-76	48.0	62.434552297913335	75.82591342663335	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GDV.2_trimmed_read2	GTEX-14DAQ-1726_H7GDV.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1276813.0	0.0	55-76	49.0	62.401487082807826	75.7861284307099	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE4.1_trimmed_read1	GTEX-14DAQ-1726_H7GE4.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1435089.0	0.0	55-75	48.0	64.31038538056418	74.63521147468903	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE4.1_trimmed_read2	GTEX-14DAQ-1726_H7GE4.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1435089.0	0.0	55-76	48.0	62.364200128376055	75.68341615049658	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE4.2_trimmed_read1	GTEX-14DAQ-1726_H7GE4.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1471559.0	0.0	55-75	48.0	64.66826595769739	74.5930669446485	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE4.2_trimmed_read2	GTEX-14DAQ-1726_H7GE4.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1471559.0	0.0	55-76	48.0	62.440959250189906	75.69644642178805	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE7.1_trimmed_read1	GTEX-14DAQ-1726_H7GE7.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1383031.0	0.0	55-75	48.0	64.22490417519448	74.676262498816	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE7.1_trimmed_read2	GTEX-14DAQ-1726_H7GE7.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1383031.0	0.0	55-76	49.0	62.567287318321185	75.75625202905792	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE7.2_trimmed_read1	GTEX-14DAQ-1726_H7GE7.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1273008.0	0.0	55-76	48.0	62.74744886670447	75.77824962608247	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1726_H7GE7.2_trimmed_read2	GTEX-14DAQ-1726_H7GE7.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1273008.0	0.0	55-76	49.0	62.79407310397423	75.77290401945628	pass	pass	pass	fail	pass	pass	warn	warn	pass	pass
GTEX-14DAQ-1826_H7G9H.1_trimmed_read1	GTEX-14DAQ-1826_H7G9H.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1615202.0	0.0	55-76	49.0	75.9614715427017	75.63537935193246	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9H.1_trimmed_read2	GTEX-14DAQ-1826_H7G9H.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1615202.0	0.0	55-76	49.0	75.51282256757482	75.65281679938485	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9H.2_trimmed_read1	GTEX-14DAQ-1826_H7G9H.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1582107.0	0.0	55-76	49.0	76.10341749023605	75.64831645394402	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9H.2_trimmed_read2	GTEX-14DAQ-1826_H7G9H.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1582107.0	0.0	55-76	49.0	75.61204222409127	75.67707999522156	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9L.1_trimmed_read1	GTEX-14DAQ-1826_H7G9L.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1354563.0	0.0	55-76	49.0	75.93851277939527	75.7807196859799	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9L.1_trimmed_read2	GTEX-14DAQ-1826_H7G9L.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1354563.0	0.0	55-76	49.0	76.16102574651148	75.68719136725277	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9L.2_trimmed_read1	GTEX-14DAQ-1826_H7G9L.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1420428.0	0.0	55-76	49.0	75.63984226233426	75.76951383667458	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9L.2_trimmed_read2	GTEX-14DAQ-1826_H7G9L.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1420428.0	0.0	55-76	49.0	76.05710375081631	75.65126285880031	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9T.1_trimmed_read1	GTEX-14DAQ-1826_H7G9T.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1499771.0	0.0	55-76	49.0	75.43216488273589	75.7614735849673	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9T.1_trimmed_read2	GTEX-14DAQ-1826_H7G9T.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1499771.0	0.0	55-76	49.0	75.4854344799699	75.69824659898077	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9T.2_trimmed_read1	GTEX-14DAQ-1826_H7G9T.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1456544.0	0.0	55-76	49.0	75.6640806963158	75.81835907463146	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7G9T.2_trimmed_read2	GTEX-14DAQ-1826_H7G9T.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1456544.0	0.0	55-76	49.0	75.71140546665825	75.73714079354966	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GA9.1_trimmed_read1	GTEX-14DAQ-1826_H7GA9.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1609797.0	0.0	55-75	48.0	77.52646536215369	74.4811165631443	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GA9.1_trimmed_read2	GTEX-14DAQ-1826_H7GA9.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1609797.0	0.0	55-76	48.0	75.59282635854969	75.57247404486404	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GA9.2_trimmed_read1	GTEX-14DAQ-1826_H7GA9.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1594088.0	0.0	55-76	48.0	76.22402744354801	75.59634850773608	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GA9.2_trimmed_read2	GTEX-14DAQ-1826_H7GA9.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1594088.0	0.0	55-76	49.0	75.68033612351148	75.58835898645495	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GEV.1_trimmed_read1	GTEX-14DAQ-1826_H7GEV.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1411267.0	0.0	55-76	48.0	75.90376507747287	75.64513235270151	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GEV.1_trimmed_read2	GTEX-14DAQ-1826_H7GEV.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1411267.0	0.0	55-76	48.0	76.63002496172105	75.50782311213966	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GEV.2_trimmed_read1	GTEX-14DAQ-1826_H7GEV.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1428781.0	0.0	55-76	48.0	75.8298560966811	75.65289222071122	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GEV.2_trimmed_read2	GTEX-14DAQ-1826_H7GEV.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1428781.0	0.0	55-76	48.0	76.50900277544169	75.50898633170515	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GG8.1_trimmed_read1	GTEX-14DAQ-1826_H7GG8.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1475379.0	0.0	55-76	48.0	75.71781466560041	75.72712164128674	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GG8.1_trimmed_read2	GTEX-14DAQ-1826_H7GG8.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1475379.0	0.0	55-76	49.0	75.90191966424695	75.6106410623982	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GG8.2_trimmed_read1	GTEX-14DAQ-1826_H7GG8.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1499155.0	0.0	55-76	48.0	76.06063270704804	75.70471699057136	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GG8.2_trimmed_read2	GTEX-14DAQ-1826_H7GG8.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1499155.0	0.0	55-76	49.0	76.23335376105813	75.5777227838349	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GH2.1_trimmed_read1	GTEX-14DAQ-1826_H7GH2.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527279.0	0.0	55-76	49.0	75.44250880390071	75.75773974499748	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GH2.1_trimmed_read2	GTEX-14DAQ-1826_H7GH2.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527279.0	0.0	55-76	49.0	75.73918608420271	75.65241059426602	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GH2.2_trimmed_read1	GTEX-14DAQ-1826_H7GH2.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1453493.0	0.0	55-76	49.0	75.71369063271898	75.77739486877473	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7GH2.2_trimmed_read2	GTEX-14DAQ-1826_H7GH2.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1453493.0	0.0	55-76	49.0	76.0197038653281	75.69686610117833	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7HYW.1_trimmed_read1	GTEX-14DAQ-1826_H7HYW.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1503371.0	0.0	55-76	48.0	75.364132992264	75.74082245832865	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7HYW.1_trimmed_read2	GTEX-14DAQ-1826_H7HYW.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1503371.0	0.0	55-76	49.0	75.53557704680738	75.63482600103367	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7HYW.2_trimmed_read1	GTEX-14DAQ-1826_H7HYW.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1496866.0	0.0	55-76	48.0	75.48613082077978	75.72039714977826	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7HYW.2_trimmed_read2	GTEX-14DAQ-1826_H7HYW.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1496866.0	0.0	55-76	48.0	75.86104795824845	75.62528309147245	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J15.1_trimmed_read1	GTEX-14DAQ-1826_H7J15.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527723.0	0.0	55-76	49.0	75.27304510284291	75.76776549151907	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J15.1_trimmed_read2	GTEX-14DAQ-1826_H7J15.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1527723.0	0.0	55-76	49.0	75.48051508317171	75.65864819734992	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J15.2_trimmed_read1	GTEX-14DAQ-1826_H7J15.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1523166.0	0.0	55-76	48.0	75.37885650209543	75.77108995342596	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J15.2_trimmed_read2	GTEX-14DAQ-1826_H7J15.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1523166.0	0.0	55-76	49.0	75.50774156536482	75.66703629151387	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J1J.1_trimmed_read1	GTEX-14DAQ-1826_H7J1J.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1418953.0	0.0	55-76	48.0	75.59684598430057	75.83546459960266	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J1J.1_trimmed_read2	GTEX-14DAQ-1826_H7J1J.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1418953.0	0.0	55-76	48.0	76.11690245315363	75.58331389411771	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J1J.2_trimmed_read1	GTEX-14DAQ-1826_H7J1J.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1388809.0	0.0	55-76	48.0	75.58549381657659	75.82339184149872	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J1J.2_trimmed_read2	GTEX-14DAQ-1826_H7J1J.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1388809.0	0.0	55-76	48.0	76.2815093079896	75.55879102165956	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J30.1_trimmed_read1	GTEX-14DAQ-1826_H7J30.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1397428.0	0.0	55-76	49.0	75.60544517203263	75.72070689867385	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J30.1_trimmed_read2	GTEX-14DAQ-1826_H7J30.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1397428.0	0.0	55-76	49.0	76.23246318236338	75.5897312777474	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J30.2_trimmed_read1	GTEX-14DAQ-1826_H7J30.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1363722.0	0.0	55-76	49.0	75.73765188722635	75.7562428412829	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J30.2_trimmed_read2	GTEX-14DAQ-1826_H7J30.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1363722.0	0.0	55-76	49.0	76.22895411411065	75.62149103702954	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J31.1_trimmed_read1	GTEX-14DAQ-1826_H7J31.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1488032.0	0.0	55-76	48.0	75.66532132845136	75.68725941377605	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J31.1_trimmed_read2	GTEX-14DAQ-1826_H7J31.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1488032.0	0.0	55-76	48.0	75.89696618281383	75.57758636911034	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J31.2_trimmed_read1	GTEX-14DAQ-1826_H7J31.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1480599.0	0.0	55-76	48.0	75.89882068664721	75.68968910555796	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-1826_H7J31.2_trimmed_read2	GTEX-14DAQ-1826_H7J31.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1480599.0	0.0	55-76	48.0	75.88964508504678	75.60721100041268	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.1_trimmed_read1	GTEX-14DAQ-2226_C3ALU.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3065945.0	0.0	55-76	48.0	83.98121065433196	75.65539205693514	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.1_trimmed_read2	GTEX-14DAQ-2226_C3ALU.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3065945.0	0.0	55-76	48.0	83.7882856606544	75.61228234687837	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.2_trimmed_read1	GTEX-14DAQ-2226_C3ALU.2_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3106842.0	0.0	55-76	48.0	83.93705454551221	75.63213771411614	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.2_trimmed_read2	GTEX-14DAQ-2226_C3ALU.2_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3106842.0	0.0	55-76	48.0	83.65362789867149	75.60418939875282	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.3_trimmed_read1	GTEX-14DAQ-2226_C3ALU.3_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3126949.0	0.0	55-76	48.0	82.96196708504682	75.55699117574352	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.3_trimmed_read2	GTEX-14DAQ-2226_C3ALU.3_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3126949.0	0.0	55-76	48.0	82.58093261518106	75.54987881158279	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.4_trimmed_read1	GTEX-14DAQ-2226_C3ALU.4_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3128395.0	0.0	55-76	48.0	83.90973963011938	75.62050987806846	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.4_trimmed_read2	GTEX-14DAQ-2226_C3ALU.4_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3128395.0	0.0	55-76	48.0	83.71003935154418	75.58219726089577	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.5_trimmed_read1	GTEX-14DAQ-2226_C3ALU.5_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2821119.0	0.0	55-76	48.0	84.5886031774428	75.66966937587532	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.5_trimmed_read2	GTEX-14DAQ-2226_C3ALU.5_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2821119.0	0.0	55-76	48.0	84.58377428720888	75.6059340283058	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.6_trimmed_read1	GTEX-14DAQ-2226_C3ALU.6_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3135859.0	0.0	55-76	48.0	83.82576183774107	75.64449134989806	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.6_trimmed_read2	GTEX-14DAQ-2226_C3ALU.6_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3135859.0	0.0	55-76	48.0	83.68302808113464	75.58904944386849	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.7_trimmed_read1	GTEX-14DAQ-2226_C3ALU.7_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3093976.0	0.0	55-76	48.0	83.83970980990047	75.63424473880858	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.7_trimmed_read2	GTEX-14DAQ-2226_C3ALU.7_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3093976.0	0.0	55-76	48.0	83.73964367017581	75.5823639226678	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.8_trimmed_read1	GTEX-14DAQ-2226_C3ALU.8_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3071490.0	0.0	55-76	48.0	83.93196336219688	75.65366581040472	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALU.8_trimmed_read2	GTEX-14DAQ-2226_C3ALU.8_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3071490.0	0.0	55-76	48.0	83.76277067848497	75.60133160127495	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALY.1_trimmed_read1	GTEX-14DAQ-2226_C3ALY.1_trimmed_read1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3101272.0	0.0	55-76	48.0	83.71748510362009	75.6697226170423	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
GTEX-14DAQ-2226_C3ALY.1_trimmed_read2	GTEX-14DAQ-2226_C3ALY.1_trimmed_read2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3101272.0	0.0	55-76	48.0	83.70493539649053	75.64175377071086	pass	pass	pass	fail	pass	pass	warn	pass	pass	pass
