Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
GTEX-131YS-3226_H7G8R.2_2	GTEX-131YS-3226_H7G8R.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1774344.0	0.0	76.0	50.0	80.45179952970481	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H3P.1_1	GTEX-131YS-3226_H7H3P.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1992409.0	0.0	76.0	50.0	79.73573411669315	76.0	pass	fail	pass	fail	pass	fail	pass	pass	pass	pass
GTEX-131YS-3226_H7H3P.1_2	GTEX-131YS-3226_H7H3P.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1992409.0	0.0	76.0	50.0	79.90649100563402	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H3P.2_1	GTEX-131YS-3226_H7H3P.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1955385.0	0.0	76.0	50.0	79.60038023933858	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H3P.2_2	GTEX-131YS-3226_H7H3P.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1955385.0	0.0	76.0	50.0	79.86761062559044	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H42.1_1	GTEX-131YS-3226_H7H42.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2022938.0	0.0	76.0	50.0	79.74867253099018	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H42.1_2	GTEX-131YS-3226_H7H42.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2022938.0	0.0	76.0	50.0	79.61347083715619	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H42.2_1	GTEX-131YS-3226_H7H42.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2017022.0	0.0	76.0	50.0	79.49979429948016	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H42.2_2	GTEX-131YS-3226_H7H42.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2017022.0	0.0	76.0	50.0	79.70697208251636	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H5A.1_1	GTEX-131YS-3226_H7H5A.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1594603.0	0.0	76.0	50.0	79.39008086390946	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H5A.1_2	GTEX-131YS-3226_H7H5A.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1594603.0	0.0	76.0	50.0	79.50529047970777	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H5A.2_1	GTEX-131YS-3226_H7H5A.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1584408.0	0.0	76.0	50.0	79.37926544797914	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-131YS-3226_H7H5A.2_2	GTEX-131YS-3226_H7H5A.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1584408.0	0.0	76.0	50.0	79.6038942700839	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.1_1	GTEX-14DAQ-0926_C636A.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1776871.0	0.0	76.0	49.0	86.1441364346714	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.1_2	GTEX-14DAQ-0926_C636A.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1776871.0	0.0	76.0	49.0	86.06929414653781	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.2_1	GTEX-14DAQ-0926_C636A.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1793223.0	0.0	76.0	49.0	86.21035209254767	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.2_2	GTEX-14DAQ-0926_C636A.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1793223.0	0.0	76.0	49.0	86.02556153039265	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.3_1	GTEX-14DAQ-0926_C636A.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1776827.0	0.0	76.0	49.0	86.18259822003922	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.3_2	GTEX-14DAQ-0926_C636A.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1776827.0	0.0	76.0	49.0	86.23477650509518	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.4_1	GTEX-14DAQ-0926_C636A.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1766524.0	0.0	76.0	49.0	86.3230932883446	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.4_2	GTEX-14DAQ-0926_C636A.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1766524.0	0.0	76.0	49.0	86.1074191814977	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.5_1	GTEX-14DAQ-0926_C636A.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1826842.0	0.0	76.0	49.0	86.29266116317487	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.5_2	GTEX-14DAQ-0926_C636A.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1826842.0	0.0	76.0	49.0	86.0885499721148	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.6_1	GTEX-14DAQ-0926_C636A.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1812930.0	0.0	76.0	49.0	86.10185849834613	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.6_2	GTEX-14DAQ-0926_C636A.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1812930.0	0.0	76.0	49.0	86.01101648488097	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.7_1	GTEX-14DAQ-0926_C636A.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1799613.0	0.0	76.0	49.0	86.13892337635205	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.7_2	GTEX-14DAQ-0926_C636A.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1799613.0	0.0	76.0	49.0	86.16637195372651	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.8_1	GTEX-14DAQ-0926_C636A.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1789716.0	0.0	76.0	49.0	86.08231411592062	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C636A.8_2	GTEX-14DAQ-0926_C636A.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1789716.0	0.0	76.0	49.0	86.09468951069948	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.1_1	GTEX-14DAQ-0926_C63AE.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1733387.0	0.0	76.0	49.0	86.27916593203416	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.1_2	GTEX-14DAQ-0926_C63AE.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1733387.0	0.0	76.0	49.0	86.3517005703075	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.2_1	GTEX-14DAQ-0926_C63AE.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1750534.0	0.0	76.0	49.0	86.23264280362595	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.2_2	GTEX-14DAQ-0926_C63AE.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1750534.0	0.0	76.0	49.0	86.35731496809322	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.3_1	GTEX-14DAQ-0926_C63AE.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1743963.0	0.0	76.0	49.0	86.39166090729493	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.3_2	GTEX-14DAQ-0926_C63AE.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1743963.0	0.0	76.0	49.0	86.60050441504616	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.4_1	GTEX-14DAQ-0926_C63AE.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1764644.0	0.0	76.0	49.0	86.39959263249862	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.4_2	GTEX-14DAQ-0926_C63AE.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1764644.0	0.0	76.0	49.0	86.4889401658169	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.5_1	GTEX-14DAQ-0926_C63AE.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1770036.0	0.0	76.0	49.0	86.46108483267575	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.5_2	GTEX-14DAQ-0926_C63AE.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1770036.0	0.0	76.0	49.0	86.59858490272556	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.6_1	GTEX-14DAQ-0926_C63AE.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1782716.0	0.0	76.0	49.0	86.3314884687581	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.6_2	GTEX-14DAQ-0926_C63AE.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1782716.0	0.0	76.0	49.0	86.50262457883446	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.7_1	GTEX-14DAQ-0926_C63AE.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1803945.0	0.0	76.0	49.0	86.29986111002405	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.7_2	GTEX-14DAQ-0926_C63AE.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1803945.0	0.0	76.0	49.0	86.42664027283301	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.8_1	GTEX-14DAQ-0926_C63AE.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1773891.0	0.0	76.0	49.0	86.27776499898697	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-0926_C63AE.8_2	GTEX-14DAQ-0926_C63AE.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1773891.0	0.0	76.0	49.0	86.59277346514409	76.0	pass	pass	pass	fail	pass	pass	pass	pass	pass	pass
GTEX-14DAQ-1126_C3TJG.1_1	GTEX-14DAQ-1126_C3TJG.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3673758.0	0.0	76.0	48.0	45.00181633695195	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.1_2	GTEX-14DAQ-1126_C3TJG.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3673758.0	0.0	76.0	48.0	45.04246459360605	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.2_1	GTEX-14DAQ-1126_C3TJG.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3586335.0	0.0	76.0	48.0	45.14302119270786	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.2_2	GTEX-14DAQ-1126_C3TJG.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3586335.0	0.0	76.0	48.0	44.931834946866765	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.3_1	GTEX-14DAQ-1126_C3TJG.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3671509.0	0.0	76.0	48.0	45.4082804728564	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.3_2	GTEX-14DAQ-1126_C3TJG.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3671509.0	0.0	76.0	48.0	45.29174414485564	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.4_1	GTEX-14DAQ-1126_C3TJG.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3772223.0	0.0	76.0	48.0	45.62965165366636	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.4_2	GTEX-14DAQ-1126_C3TJG.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3772223.0	0.0	76.0	48.0	45.23091265147197	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.5_1	GTEX-14DAQ-1126_C3TJG.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3539326.0	0.0	76.0	48.0	45.52779117738617	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.5_2	GTEX-14DAQ-1126_C3TJG.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3539326.0	0.0	76.0	48.0	45.62232509368749	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.6_1	GTEX-14DAQ-1126_C3TJG.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3743715.0	0.0	76.0	48.0	45.74254449370388	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.6_2	GTEX-14DAQ-1126_C3TJG.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3743715.0	0.0	76.0	48.0	45.487364045187185	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.7_1	GTEX-14DAQ-1126_C3TJG.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3678568.0	0.0	76.0	48.0	45.285402391365736	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.7_2	GTEX-14DAQ-1126_C3TJG.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3678568.0	0.0	76.0	48.0	45.17008792807685	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.8_1	GTEX-14DAQ-1126_C3TJG.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3680030.0	0.0	76.0	48.0	45.10087073480158	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TJG.8_2	GTEX-14DAQ-1126_C3TJG.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3680030.0	0.0	76.0	48.0	44.93036231492204	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.2_1	GTEX-14DAQ-1126_C3TR1.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3881096.0	0.0	76.0	48.0	44.645638915921396	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.2_2	GTEX-14DAQ-1126_C3TR1.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3881096.0	0.0	76.0	48.0	44.66756401445012	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.3_1	GTEX-14DAQ-1126_C3TR1.3_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3863861.0	0.0	76.0	48.0	44.376417475337824	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.3_2	GTEX-14DAQ-1126_C3TR1.3_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3863861.0	0.0	76.0	48.0	44.439341952389896	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.4_1	GTEX-14DAQ-1126_C3TR1.4_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3885981.0	0.0	76.0	48.0	44.68157547001875	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.4_2	GTEX-14DAQ-1126_C3TR1.4_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3885981.0	0.0	76.0	48.0	44.841869679705695	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.5_1	GTEX-14DAQ-1126_C3TR1.5_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3827783.0	0.0	76.0	48.0	44.43028333826858	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.5_2	GTEX-14DAQ-1126_C3TR1.5_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3827783.0	0.0	76.0	48.0	44.81450635407427	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.6_1	GTEX-14DAQ-1126_C3TR1.6_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3939056.0	0.0	76.0	48.0	44.46662702005133	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.6_2	GTEX-14DAQ-1126_C3TR1.6_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3939056.0	0.0	76.0	48.0	44.44122828740383	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.7_1	GTEX-14DAQ-1126_C3TR1.7_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3669388.0	0.0	76.0	48.0	44.37063664815177	76.0	pass	pass	pass	fail	warn	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.7_2	GTEX-14DAQ-1126_C3TR1.7_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3669388.0	0.0	76.0	48.0	44.63179970333734	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.8_1	GTEX-14DAQ-1126_C3TR1.8_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3896343.0	0.0	76.0	48.0	44.34174917186864	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C3TR1.8_2	GTEX-14DAQ-1126_C3TR1.8_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3896343.0	0.0	76.0	48.0	44.36101419621254	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C4M3F.1_1	GTEX-14DAQ-1126_C4M3F.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3090339.0	0.0	76.0	48.0	47.561629668254064	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C4M3F.1_2	GTEX-14DAQ-1126_C4M3F.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3090339.0	0.0	76.0	48.0	48.69216881404223	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C4M3F.2_1	GTEX-14DAQ-1126_C4M3F.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3152787.0	0.0	76.0	48.0	47.602010029837736	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_C4M3F.2_2	GTEX-14DAQ-1126_C4M3F.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	3152787.0	0.0	76.0	48.0	48.75828302338278	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_H8V05.1_1	GTEX-14DAQ-1126_H8V05.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2947158.0	0.0	76.0	48.0	48.16673823799508	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_H8V05.1_2	GTEX-14DAQ-1126_H8V05.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2947158.0	0.0	76.0	48.0	49.70920884119603	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_H8V05.2_1	GTEX-14DAQ-1126_H8V05.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2932021.0	0.0	76.0	47.0	48.556319296050525	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_H8V05.2_2	GTEX-14DAQ-1126_H8V05.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2932021.0	0.0	76.0	48.0	50.15203982725666	76.0	pass	pass	pass	fail	warn	pass	pass	warn	warn	pass
GTEX-14DAQ-1126_H8VAR.1_1	GTEX-14DAQ-1126_H8VAR.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2181442.0	0.0	76.0	48.0	46.55949401426021	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_H8VAR.1_2	GTEX-14DAQ-1126_H8VAR.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2181442.0	0.0	76.0	48.0	49.54885930622078	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_H8VAR.2_1	GTEX-14DAQ-1126_H8VAR.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2108058.0	0.0	76.0	48.0	46.802742817669085	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1126_H8VAR.2_2	GTEX-14DAQ-1126_H8VAR.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	2108058.0	0.0	76.0	48.0	49.72076883656668	76.0	pass	pass	pass	fail	pass	pass	pass	fail	warn	pass
GTEX-14DAQ-1726_H7FKN.1_1	GTEX-14DAQ-1726_H7FKN.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1396231.0	0.0	76.0	49.0	62.557906506960684	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7FKN.1_2	GTEX-14DAQ-1726_H7FKN.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1396231.0	0.0	76.0	49.0	62.6848835935629	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7FKN.2_1	GTEX-14DAQ-1726_H7FKN.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1313429.0	0.0	76.0	49.0	62.84596993538718	76.0	pass	pass	pass	fail	pass	pass	pass	warn	warn	pass
GTEX-14DAQ-1726_H7FKN.2_2	GTEX-14DAQ-1726_H7FKN.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1313429.0	0.0	76.0	49.0	63.012175714105254	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7G1E.1_1	GTEX-14DAQ-1726_H7G1E.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1472483.0	0.0	76.0	49.0	65.77275116490243	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7G1E.1_2	GTEX-14DAQ-1726_H7G1E.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1472483.0	0.0	76.0	49.0	66.23742825939082	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7G1E.2_1	GTEX-14DAQ-1726_H7G1E.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1509101.0	0.0	76.0	49.0	63.80403279672107	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7G1E.2_2	GTEX-14DAQ-1726_H7G1E.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1509101.0	0.0	76.0	49.0	65.22295257700718	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7GC0.1_1	GTEX-14DAQ-1726_H7GC0.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1239538.0	0.0	76.0	49.0	63.21721801097675	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7GC0.1_2	GTEX-14DAQ-1726_H7GC0.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1239538.0	0.0	76.0	49.0	63.14612980015878	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7GC0.2_1	GTEX-14DAQ-1726_H7GC0.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1222566.0	0.0	76.0	49.0	63.57762130305452	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7GC0.2_2	GTEX-14DAQ-1726_H7GC0.2_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1222566.0	0.0	76.0	49.0	63.43271375982611	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7GCA.1_1	GTEX-14DAQ-1726_H7GCA.1_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1538420.0	0.0	76.0	48.0	62.09437835032694	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7GCA.1_2	GTEX-14DAQ-1726_H7GCA.1_2.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1538420.0	0.0	76.0	49.0	62.55788731576737	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
GTEX-14DAQ-1726_H7GCA.2_1	GTEX-14DAQ-1726_H7GCA.2_1.fastq.gz	Conventional base calls	Sanger / Illumina 1.9	1517880.0	0.0	76.0	49.0	62.2109282130632	76.0	pass	pass	pass	fail	pass	pass	pass	warn	pass	pass
